"TS","Year","Month","DayOfMon","DayOfYear","Hour","Minute","WndSpd_10m_Max"
"2020-10-28 09:34:00","2020","10","28","302","9","34","3.495"
"2020-10-28 09:35:00","2020","10","28","302","9","35","3.005"
"2020-10-28 09:36:00","2020","10","28","302","9","36","2.875"
"2020-10-28 09:37:00","2020","10","28","302","9","37","3.365"
"2020-10-28 09:38:00","2020","10","28","302","9","38","3.201"
"2020-10-28 09:39:00","2020","10","28","302","9","39","2.091"
"2020-10-28 09:40:00","2020","10","28","302","9","40","3.234"
"2020-10-28 09:41:00","2020","10","28","302","9","41","2.875"
"2020-10-28 09:42:00","2020","10","28","302","9","42","4.508"
"2020-10-28 09:43:00","2020","10","28","302","9","43","3.691"
"2020-10-28 09:44:00","2020","10","28","302","9","44","2.973"
"2020-10-28 09:45:00","2020","10","28","302","9","45","2.581"
"2020-10-28 09:46:00","2020","10","28","302","9","46","3.626"
"2020-10-28 09:47:00","2020","10","28","302","9","47","3.593"
"2020-10-28 09:48:00","2020","10","28","302","9","48","3.103"
"2020-10-28 09:49:00","2020","10","28","302","9","49","3.365"
"2020-10-28 09:50:00","2020","10","28","302","9","50","3.332"
"2020-10-28 09:51:00","2020","10","28","302","9","51","3.365"
"2020-10-28 09:52:00","2020","10","28","302","9","52","2.973"
"2020-10-28 09:53:00","2020","10","28","302","9","53","2.548"
"2020-10-28 09:54:00","2020","10","28","302","9","54","1.862"
"2020-10-28 09:55:00","2020","10","28","302","9","55","2.45"
"2020-10-28 09:56:00","2020","10","28","302","9","56","2.973"
"2020-10-28 09:57:00","2020","10","28","302","9","57","2.809"
"2020-10-28 09:58:00","2020","10","28","302","9","58","2.94"
"2020-10-28 09:59:00","2020","10","28","302","9","59","2.352"
"2020-10-28 10:00:00","2020","10","28","302","10","0","2.156"
"2020-10-28 10:01:00","2020","10","28","302","10","1","2.94"
"2020-10-28 10:02:00","2020","10","28","302","10","2","2.483"
"2020-10-28 10:03:00","2020","10","28","302","10","3","2.711"
"2020-10-28 10:04:00","2020","10","28","302","10","4","2.679"
"2020-10-28 10:05:00","2020","10","28","302","10","5","2.058"
"2020-10-28 10:06:00","2020","10","28","302","10","6","2.515"
"2020-10-28 10:07:00","2020","10","28","302","10","7","2.385"
"2020-10-28 10:08:00","2020","10","28","302","10","8","3.136"
"2020-10-28 10:09:00","2020","10","28","302","10","9","2.45"
"2020-10-28 10:10:00","2020","10","28","302","10","10","2.319"
"2020-10-28 10:11:00","2020","10","28","302","10","11","3.43"
"2020-10-28 10:12:00","2020","10","28","302","10","12","5.782"
"2020-10-28 10:13:00","2020","10","28","302","10","13","4.867"
"2020-10-28 10:14:00","2020","10","28","302","10","14","2.875"
"2020-10-28 10:15:00","2020","10","28","302","10","15","3.92"
"2020-10-28 10:16:00","2020","10","28","302","10","16","5.717"
"2020-10-28 10:17:00","2020","10","28","302","10","17","3.169"
"2020-10-28 10:18:00","2020","10","28","302","10","18","3.724"
"2020-10-28 10:19:00","2020","10","28","302","10","19","4.671"
"2020-10-28 10:20:00","2020","10","28","302","10","20","2.287"
"2020-10-28 10:21:00","2020","10","28","302","10","21","2.352"
"2020-10-28 10:22:00","2020","10","28","302","10","22","3.136"
"2020-10-28 10:23:00","2020","10","28","302","10","23","3.071"
"2020-10-28 10:24:00","2020","10","28","302","10","24","3.495"
"2020-10-28 10:25:00","2020","10","28","302","10","25","4.639"
"2020-10-28 10:26:00","2020","10","28","302","10","26","3.397"
"2020-10-28 10:27:00","2020","10","28","302","10","27","3.103"
"2020-10-28 10:28:00","2020","10","28","302","10","28","5.161"
"2020-10-28 10:29:00","2020","10","28","302","10","29","4.671"
"2020-10-28 10:30:00","2020","10","28","302","10","30","3.887"
"2020-10-28 10:31:00","2020","10","28","302","10","31","4.835"
"2020-10-28 10:32:00","2020","10","28","302","10","32","5.357"
"2020-10-28 10:33:00","2020","10","28","302","10","33","4.965"
"2020-10-28 10:34:00","2020","10","28","302","10","34","5.553"
"2020-10-28 10:35:00","2020","10","28","302","10","35","4.835"
"2020-10-28 10:36:00","2020","10","28","302","10","36","6.697"
"2020-10-28 10:37:00","2020","10","28","302","10","37","5.749"
"2020-10-28 10:38:00","2020","10","28","302","10","38","5.325"
"2020-10-28 10:39:00","2020","10","28","302","10","39","4.835"
"2020-10-28 10:40:00","2020","10","28","302","10","40","4.377"
"2020-10-28 10:41:00","2020","10","28","302","10","41","4.769"
"2020-10-28 10:42:00","2020","10","28","302","10","42","3.267"
"2020-10-28 10:43:00","2020","10","28","302","10","43","2.352"
"2020-10-28 10:44:00","2020","10","28","302","10","44","4.051"
"2020-10-28 10:45:00","2020","10","28","302","10","45","5.227"
"2020-10-28 10:46:00","2020","10","28","302","10","46","4.018"
"2020-10-28 10:47:00","2020","10","28","302","10","47","5.063"
"2020-10-28 10:48:00","2020","10","28","302","10","48","3.92"
"2020-10-28 10:49:00","2020","10","28","302","10","49","3.887"
"2020-10-28 10:50:00","2020","10","28","302","10","50","3.561"
"2020-10-28 10:51:00","2020","10","28","302","10","51","3.299"
"2020-10-28 10:52:00","2020","10","28","302","10","52","1.96"
"2020-10-28 10:53:00","2020","10","28","302","10","53","2.156"
"2020-10-28 10:54:00","2020","10","28","302","10","54","2.123"
"2020-10-28 10:55:00","2020","10","28","302","10","55","4.541"
"2020-10-28 10:56:00","2020","10","28","302","10","56","4.671"
"2020-10-28 10:57:00","2020","10","28","302","10","57","3.757"
"2020-10-28 10:58:00","2020","10","28","302","10","58","4.247"
"2020-10-28 10:59:00","2020","10","28","302","10","59","5.259"
"2020-10-28 11:00:00","2020","10","28","302","11","0","4.312"
"2020-10-28 11:01:00","2020","10","28","302","11","1","2.483"
"2020-10-28 11:02:00","2020","10","28","302","11","2","4.933"
"2020-10-28 11:03:00","2020","10","28","302","11","3","5.161"
"2020-10-28 11:04:00","2020","10","28","302","11","4","4.41"
"2020-10-28 11:05:00","2020","10","28","302","11","5","4.247"
"2020-10-28 11:06:00","2020","10","28","302","11","6","2.711"
"2020-10-28 11:07:00","2020","10","28","302","11","7","2.287"
"2020-10-28 11:08:00","2020","10","28","302","11","8","6.501"
"2020-10-28 11:09:00","2020","10","28","302","11","9","5.292"
"2020-10-28 11:10:00","2020","10","28","302","11","10","7.775"
"2020-10-28 11:11:00","2020","10","28","302","11","11","5.161"
"2020-10-28 11:12:00","2020","10","28","302","11","12","5.129"
"2020-10-28 11:13:00","2020","10","28","302","11","13","4.279"
"2020-10-28 11:14:00","2020","10","28","302","11","14","5.194"
"2020-10-28 11:15:00","2020","10","28","302","11","15","5.031"
"2020-10-28 11:16:00","2020","10","28","302","11","16","5.88"
"2020-10-28 11:17:00","2020","10","28","302","11","17","7.84"
"2020-10-28 11:18:00","2020","10","28","302","11","18","5.978"
"2020-10-28 11:19:00","2020","10","28","302","11","19","5.684"
"2020-10-28 11:20:00","2020","10","28","302","11","20","6.664"
"2020-10-28 11:21:00","2020","10","28","302","11","21","6.925"
"2020-10-28 11:22:00","2020","10","28","302","11","22","7.677"
"2020-10-28 11:23:00","2020","10","28","302","11","23","5.455"
"2020-10-28 11:24:00","2020","10","28","302","11","24","4.606"
"2020-10-28 11:25:00","2020","10","28","302","11","25","5.749"
"2020-10-28 11:26:00","2020","10","28","302","11","26","5.521"
"2020-10-28 11:27:00","2020","10","28","302","11","27","3.953"
"2020-10-28 11:28:00","2020","10","28","302","11","28","8.69"
"2020-10-28 11:29:00","2020","10","28","302","11","29","6.043"
"2020-10-28 11:30:00","2020","10","28","302","11","30","4.867"
"2020-10-28 11:31:00","2020","10","28","302","11","31","5.161"
"2020-10-28 11:32:00","2020","10","28","302","11","32","5.847"
"2020-10-28 11:33:00","2020","10","28","302","11","33","3.887"
"2020-10-28 11:34:00","2020","10","28","302","11","34","6.958"
"2020-10-28 11:35:00","2020","10","28","302","11","35","5.749"
"2020-10-28 11:36:00","2020","10","28","302","11","36","4.508"
"2020-10-28 11:37:00","2020","10","28","302","11","37","6.207"
"2020-10-28 11:38:00","2020","10","28","302","11","38","5.553"
"2020-10-28 11:39:00","2020","10","28","302","11","39","5.227"
"2020-10-28 11:40:00","2020","10","28","302","11","40","5.423"
"2020-10-28 11:41:00","2020","10","28","302","11","41","5.815"
"2020-10-28 11:42:00","2020","10","28","302","11","42","5.815"
"2020-10-28 11:43:00","2020","10","28","302","11","43","7.513"
"2020-10-28 11:44:00","2020","10","28","302","11","44","8.46"
"2020-10-28 11:45:00","2020","10","28","302","11","45","7.285"
"2020-10-28 11:46:00","2020","10","28","302","11","46","8.26"
"2020-10-28 11:47:00","2020","10","28","302","11","47","6.991"
"2020-10-28 11:48:00","2020","10","28","302","11","48","10.09"
"2020-10-28 11:49:00","2020","10","28","302","11","49","4.998"
"2020-10-28 11:50:00","2020","10","28","302","11","50","7.873"
"2020-10-28 11:51:00","2020","10","28","302","11","51","5.88"
"2020-10-28 11:52:00","2020","10","28","302","11","52","6.697"
"2020-10-28 11:53:00","2020","10","28","302","11","53","5.782"
"2020-10-28 11:54:00","2020","10","28","302","11","54","7.252"
"2020-10-28 11:55:00","2020","10","28","302","11","55","6.435"
"2020-10-28 11:56:00","2020","10","28","302","11","56","5.815"
"2020-10-28 11:57:00","2020","10","28","302","11","57","6.958"
"2020-10-28 11:58:00","2020","10","28","302","11","58","6.631"
"2020-10-28 11:59:00","2020","10","28","302","11","59","5.031"
"2020-10-28 12:00:00","2020","10","28","302","12","0","6.468"
"2020-10-28 12:01:00","2020","10","28","302","12","1","8.04"
"2020-10-28 12:02:00","2020","10","28","302","12","2","5.684"
"2020-10-28 12:03:00","2020","10","28","302","12","3","5.553"
"2020-10-28 12:04:00","2020","10","28","302","12","4","4.508"
"2020-10-28 12:05:00","2020","10","28","302","12","5","7.219"
"2020-10-28 12:06:00","2020","10","28","302","12","6","6.795"
"2020-10-28 12:07:00","2020","10","28","302","12","7","7.611"
"2020-10-28 12:08:00","2020","10","28","302","12","8","5.847"
"2020-10-28 12:09:00","2020","10","28","302","12","9","6.501"
"2020-10-28 12:10:00","2020","10","28","302","12","10","7.056"
"2020-10-28 12:11:00","2020","10","28","302","12","11","8.53"
"2020-10-28 12:12:00","2020","10","28","302","12","12","4.965"
"2020-10-28 12:13:00","2020","10","28","302","12","13","5.553"
"2020-10-28 12:14:00","2020","10","28","302","12","14","6.664"
"2020-10-28 12:15:00","2020","10","28","302","12","15","6.631"
"2020-10-28 12:16:00","2020","10","28","302","12","16","8.66"
"2020-10-28 12:17:00","2020","10","28","302","12","17","5.88"
"2020-10-28 12:18:00","2020","10","28","302","12","18","7.873"
"2020-10-28 12:19:00","2020","10","28","302","12","19","6.566"
"2020-10-28 12:20:00","2020","10","28","302","12","20","6.011"
"2020-10-28 12:21:00","2020","10","28","302","12","21","7.121"
"2020-10-28 12:22:00","2020","10","28","302","12","22","7.84"
"2020-10-28 12:23:00","2020","10","28","302","12","23","7.317"
"2020-10-28 12:24:00","2020","10","28","302","12","24","8.4"
"2020-10-28 12:25:00","2020","10","28","302","12","25","5.259"
"2020-10-28 12:26:00","2020","10","28","302","12","26","5.259"
"2020-10-28 12:27:00","2020","10","28","302","12","27","8.95"
"2020-10-28 12:28:00","2020","10","28","302","12","28","8"
"2020-10-28 12:29:00","2020","10","28","302","12","29","7.285"
"2020-10-28 12:30:00","2020","10","28","302","12","30","6.403"
"2020-10-28 12:31:00","2020","10","28","302","12","31","5.945"
"2020-10-28 12:32:00","2020","10","28","302","12","32","6.141"
"2020-10-28 12:33:00","2020","10","28","302","12","33","6.468"
"2020-10-28 12:34:00","2020","10","28","302","12","34","9.11"
"2020-10-28 12:35:00","2020","10","28","302","12","35","6.599"
"2020-10-28 12:36:00","2020","10","28","302","12","36","5.978"
"2020-10-28 12:37:00","2020","10","28","302","12","37","8.95"
"2020-10-28 12:38:00","2020","10","28","302","12","38","9.47"
"2020-10-28 12:39:00","2020","10","28","302","12","39","6.468"
"2020-10-28 12:40:00","2020","10","28","302","12","40","9.6"
"2020-10-28 12:41:00","2020","10","28","302","12","41","7.873"
"2020-10-28 12:42:00","2020","10","28","302","12","42","9.15"
"2020-10-28 12:43:00","2020","10","28","302","12","43","7.089"
"2020-10-28 12:44:00","2020","10","28","302","12","44","8.4"
"2020-10-28 12:45:00","2020","10","28","302","12","45","9.83"
"2020-10-28 12:46:00","2020","10","28","302","12","46","6.239"
"2020-10-28 12:47:00","2020","10","28","302","12","47","7.971"
"2020-10-28 12:48:00","2020","10","28","302","12","48","4.083"
"2020-10-28 12:49:00","2020","10","28","302","12","49","6.468"
"2020-10-28 12:50:00","2020","10","28","302","12","50","7.35"
"2020-10-28 12:51:00","2020","10","28","302","12","51","6.762"
"2020-10-28 12:52:00","2020","10","28","302","12","52","5.945"
"2020-10-28 12:53:00","2020","10","28","302","12","53","6.272"
"2020-10-28 12:54:00","2020","10","28","302","12","54","6.827"
"2020-10-28 12:55:00","2020","10","28","302","12","55","8.1"
"2020-10-28 12:56:00","2020","10","28","302","12","56","6.109"
"2020-10-28 12:57:00","2020","10","28","302","12","57","6.795"
"2020-10-28 12:58:00","2020","10","28","302","12","58","7.709"
"2020-10-28 12:59:00","2020","10","28","302","12","59","8.98"
"2020-10-28 13:00:00","2020","10","28","302","13","0","4.933"
"2020-10-28 13:01:00","2020","10","28","302","13","1","4.9"
"2020-10-28 13:02:00","2020","10","28","302","13","2","6.697"
"2020-10-28 13:03:00","2020","10","28","302","13","3","3.757"
"2020-10-28 13:04:00","2020","10","28","302","13","4","5.782"
"2020-10-28 13:05:00","2020","10","28","302","13","5","7.252"
"2020-10-28 13:06:00","2020","10","28","302","13","6","9.31"
"2020-10-28 13:07:00","2020","10","28","302","13","7","5.292"
"2020-10-28 13:08:00","2020","10","28","302","13","8","6.795"
"2020-10-28 13:09:00","2020","10","28","302","13","9","7.252"
"2020-10-28 13:10:00","2020","10","28","302","13","10","6.239"
"2020-10-28 13:11:00","2020","10","28","302","13","11","6.958"
"2020-10-28 13:12:00","2020","10","28","302","13","12","5.815"
"2020-10-28 13:13:00","2020","10","28","302","13","13","9.57"
"2020-10-28 13:14:00","2020","10","28","302","13","14","7.807"
"2020-10-28 13:15:00","2020","10","28","302","13","15","8.36"
"2020-10-28 13:16:00","2020","10","28","302","13","16","8.07"
"2020-10-28 13:17:00","2020","10","28","302","13","17","7.121"
"2020-10-28 13:18:00","2020","10","28","302","13","18","7.285"
"2020-10-28 13:19:00","2020","10","28","302","13","19","5.325"
"2020-10-28 13:20:00","2020","10","28","302","13","20","5.717"
"2020-10-28 13:21:00","2020","10","28","302","13","21","5.357"
"2020-10-28 13:22:00","2020","10","28","302","13","22","9.34"
"2020-10-28 13:23:00","2020","10","28","302","13","23","9.31"
"2020-10-28 13:24:00","2020","10","28","302","13","24","10.29"
"2020-10-28 13:25:00","2020","10","28","302","13","25","6.86"
"2020-10-28 13:26:00","2020","10","28","302","13","26","6.076"
"2020-10-28 13:27:00","2020","10","28","302","13","27","6.762"
"2020-10-28 13:28:00","2020","10","28","302","13","28","8.82"
"2020-10-28 13:29:00","2020","10","28","302","13","29","9.67"
"2020-10-28 13:30:00","2020","10","28","302","13","30","11.89"
"2020-10-28 13:31:00","2020","10","28","302","13","31","9.38"
"2020-10-28 13:32:00","2020","10","28","302","13","32","8.66"
"2020-10-28 13:33:00","2020","10","28","302","13","33","7.84"
"2020-10-28 13:34:00","2020","10","28","302","13","34","8.07"
"2020-10-28 13:35:00","2020","10","28","302","13","35","8.1"
"2020-10-28 13:36:00","2020","10","28","302","13","36","7.644"
"2020-10-28 13:37:00","2020","10","28","302","13","37","7.285"
"2020-10-28 13:38:00","2020","10","28","302","13","38","9.96"
"2020-10-28 13:39:00","2020","10","28","302","13","39","6.011"
"2020-10-28 13:40:00","2020","10","28","302","13","40","7.219"
"2020-10-28 13:41:00","2020","10","28","302","13","41","8.17"
"2020-10-28 13:42:00","2020","10","28","302","13","42","7.611"
"2020-10-28 13:43:00","2020","10","28","302","13","43","6.697"
"2020-10-28 13:44:00","2020","10","28","302","13","44","8.13"
"2020-10-28 13:45:00","2020","10","28","302","13","45","8.69"
"2020-10-28 13:46:00","2020","10","28","302","13","46","7.481"
"2020-10-28 13:47:00","2020","10","28","302","13","47","5.488"
"2020-10-28 13:48:00","2020","10","28","302","13","48","6.337"
"2020-10-28 13:49:00","2020","10","28","302","13","49","5.096"
"2020-10-28 13:50:00","2020","10","28","302","13","50","5.847"
"2020-10-28 13:51:00","2020","10","28","302","13","51","4.214"
"2020-10-28 13:52:00","2020","10","28","302","13","52","7.579"
"2020-10-28 13:53:00","2020","10","28","302","13","53","6.305"
"2020-10-28 13:54:00","2020","10","28","302","13","54","6.337"
"2020-10-28 13:55:00","2020","10","28","302","13","55","5.815"
"2020-10-28 13:56:00","2020","10","28","302","13","56","4.41"
"2020-10-28 13:57:00","2020","10","28","302","13","57","6.958"
"2020-10-28 13:58:00","2020","10","28","302","13","58","6.207"
"2020-10-28 13:59:00","2020","10","28","302","13","59","5.88"
"2020-10-28 14:00:00","2020","10","28","302","14","0","6.305"
"2020-10-28 14:01:00","2020","10","28","302","14","1","7.84"
"2020-10-28 14:02:00","2020","10","28","302","14","2","6.239"
"2020-10-28 14:03:00","2020","10","28","302","14","3","6.305"
"2020-10-28 14:04:00","2020","10","28","302","14","4","5.553"
"2020-10-28 14:05:00","2020","10","28","302","14","5","5.39"
"2020-10-28 14:06:00","2020","10","28","302","14","6","7.35"
"2020-10-28 14:07:00","2020","10","28","302","14","7","5.292"
"2020-10-28 14:08:00","2020","10","28","302","14","8","6.631"
"2020-10-28 14:09:00","2020","10","28","302","14","9","4.573"
"2020-10-28 14:10:00","2020","10","28","302","14","10","8.07"
"2020-10-28 14:11:00","2020","10","28","302","14","11","7.415"
"2020-10-28 14:12:00","2020","10","28","302","14","12","6.599"
"2020-10-28 14:13:00","2020","10","28","302","14","13","6.958"
"2020-10-28 14:14:00","2020","10","28","302","14","14","6.403"
"2020-10-28 14:15:00","2020","10","28","302","14","15","7.938"
"2020-10-28 14:16:00","2020","10","28","302","14","16","7.742"
"2020-10-28 14:17:00","2020","10","28","302","14","17","6.174"
"2020-10-28 14:18:00","2020","10","28","302","14","18","7.775"
"2020-10-28 14:19:00","2020","10","28","302","14","19","4.639"
"2020-10-28 14:20:00","2020","10","28","302","14","20","4.083"
"2020-10-28 14:21:00","2020","10","28","302","14","21","5.521"
"2020-10-28 14:22:00","2020","10","28","302","14","22","4.247"
"2020-10-28 14:23:00","2020","10","28","302","14","23","6.207"
