"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.013234852E1,-3.687070608E-1,2.596511841E0,9.855133057E0
2.013436394E1,-3.543418646E-1,2.615665436E0,9.802460670E0
2.013637738E1,-3.543418646E-1,2.620453835E0,9.768941879E0
2.013838728E1,-3.495534360E-1,2.634819031E0,9.730634689E0
2.014039722E1,-3.591302633E-1,2.639607430E0,9.673172951E0
2.014240733E1,-3.495534360E-1,2.653972626E0,9.601346970E0
2.014441785E1,-3.543418646E-1,2.649184227E0,9.504981041E0
2.014642863E1,-3.303998411E-1,2.644395828E0,9.356540680E0
2.014843998E1,-3.351882398E-1,2.634819031E0,9.284713745E0
2.015045186E1,-3.734954596E-1,2.596511841E0,9.279925346E0
2.015246425E1,-4.118026793E-1,2.586935043E0,9.323021889E0
2.015447712E1,-4.070142806E-1,2.615665436E0,9.318233490E0
2.015649024E1,-4.118026793E-1,2.625242233E0,9.323021889E0
2.015850379E1,-4.070142806E-1,2.658761024E0,9.303867340E0
2.016051764E1,-3.639186621E-1,2.687491417E0,9.255983353E0
2.016253175E1,-3.782838583E-1,2.721010208E0,9.198522568E0
2.016454602E1,-3.830722570E-1,2.759317398E0,9.131484985E0
2.016655837E1,-3.639186621E-1,2.792836189E0,9.045293808E0
2.016857092E1,-3.734954596E-1,2.826953650E0,8.939949036E0
2.017058358E1,-3.926490843E-1,2.865260839E0,8.834604263E0
2.017259634E1,-3.974374831E-1,2.870049238E0,8.762778282E0
2.017460915E1,-3.974374831E-1,2.889202833E0,8.667010307E0
2.017661983E1,-4.070142806E-1,2.913144827E0,8.614337921E0
2.017863071E1,-4.501099288E-1,2.908356428E0,8.566453934E0
2.018064181E1,-4.596867263E-1,2.922721624E0,8.513781548E0
2.018265316E1,-5.075707436E-1,2.913144827E0,8.485051155E0
2.018466478E1,-5.219359994E-1,2.932298422E0,8.480262756E0
2.018667655E1,-5.458779931E-1,2.932298422E0,8.475474358E0
2.018868863E1,-5.554547906E-1,2.932298422E0,8.485051155E0
2.019070103E1,-5.506663918E-1,2.937086821E0,8.513781548E0
2.019271373E1,-5.554547906E-1,2.946663857E0,8.566453934E0
2.019472670E1,-5.458779931E-1,2.951452255E0,8.614337921E0
2.019673967E1,-5.315127969E-1,2.937086821E0,8.690952301E0
2.019875285E1,-5.171475410E-1,2.946663857E0,8.781931877E0
2.020076613E1,-5.027823448E-1,2.927510023E0,8.868123055E0
2.020277952E1,-5.123591423E-1,2.922721624E0,8.954314232E0
2.020479295E1,-5.219359994E-1,2.874837637E0,9.040505409E0
2.020680222E1,-5.219359994E-1,2.879626036E0,9.126696587E0
2.020881181E1,-5.315127969E-1,2.860472441E0,9.208099365E0
2.021082175E1,-5.506663918E-1,2.826953650E0,9.246406555E0
2.021283217E1,-5.752069354E-1,2.797624588E0,9.289502144E0
2.021484311E1,-5.752069354E-1,2.783259392E0,9.337387085E0
2.021685436E1,-5.847837925E-1,2.764105797E0,9.385271072E0
2.021886618E1,-5.895721912E-1,2.735375404E0,9.433155060E0
2.022087852E1,-5.752069354E-1,2.735375404E0,9.457097054E0
2.022289139E1,-6.183025837E-1,2.740163803E0,9.476250648E0
2.022490472E1,-5.991489887E-1,2.725798607E0,9.495404243E0
2.022691832E1,-5.847837925E-1,2.725798607E0,9.533711433E0
2.022893207E1,-5.752069354E-1,2.740163803E0,9.553462982E0
2.023094608E1,-5.991489887E-1,2.759317398E0,9.582193375E0
2.023296030E1,-5.991489887E-1,2.773682594E0,9.601346970E0
2.023497457E1,-6.087257862E-1,2.759317398E0,9.610923767E0
2.023698452E1,-6.326677799E-1,2.749740601E0,9.596558571E0
2.023899472E1,-6.374561787E-1,2.759317398E0,9.591770172E0
2.024100524E1,-6.470330358E-1,2.749740601E0,9.610923767E0
2.024301618E1,-6.518214345E-1,2.740163803E0,9.577404976E0
2.024502754E1,-6.949170232E-1,2.725798607E0,9.591770172E0
2.024703910E1,-6.901286244E-1,2.711433411E0,9.558251381E0
2.024905113E1,-7.044938207E-1,2.711433411E0,9.528923035E0
2.025106358E1,-7.236474752E-1,2.697068214E0,9.514557838E0
2.025307644E1,-7.236474752E-1,2.706645012E0,9.471462250E0
2.025508967E1,-7.044938207E-1,2.725798607E0,9.428366661E0
2.025710306E1,-6.901286244E-1,2.725798607E0,9.409213066E0
2.025911670E1,-6.757634282E-1,2.740163803E0,9.399636269E0
2.026113050E1,-6.757634282E-1,2.773682594E0,9.337387085E0
2.026314441E1,-6.518214345E-1,2.773682594E0,9.303867340E0
2.026515832E1,-6.518214345E-1,2.792836189E0,9.265560150E0
2.026716733E1,-6.374561787E-1,2.831742048E0,9.222464561E0
2.026917665E1,-6.374561787E-1,2.836530447E0,9.217676163E0
2.027118639E1,-6.326677799E-1,2.860472441E0,9.188945770E0
2.027319665E1,-6.374561787E-1,2.836530447E0,9.150638580E0
2.027520743E1,-6.470330358E-1,2.870049238E0,9.117119789E0
2.027721863E1,-6.230909824E-1,2.879626036E0,9.088389397E0
2.027923040E1,-6.230909824E-1,2.893991232E0,9.045293808E0
2.028124274E1,-6.278793812E-1,2.913144827E0,9.030928612E0
2.028325566E1,-6.135141850E-1,2.913144827E0,9.011775017E0
2.028526905E1,-6.278793812E-1,2.927510023E0,8.987833023E0
2.028728269E1,-6.566098332E-1,2.941875219E0,8.963891029E0
2.028929670E1,-6.230909824E-1,2.937086821E0,8.968679428E0
2.029131103E1,-6.183025837E-1,2.946663857E0,8.987833023E0
2.029332556E1,-6.278793812E-1,2.937086821E0,9.002198219E0
2.029534014E1,-6.422445774E-1,2.937086821E0,9.006986618E0
2.029735285E1,-6.326677799E-1,2.917933226E0,9.002198219E0
2.029936556E1,-6.326677799E-1,2.903568029E0,8.997409821E0
2.030137384E1,-6.326677799E-1,2.908356428E0,9.021351814E0
2.030338228E1,-6.135141850E-1,2.898779631E0,9.064447403E0
2.030539097E1,-6.039373875E-1,2.908356428E0,9.083600998E0
2.030740014E1,-5.991489887E-1,2.889202833E0,9.117119789E0
2.030941004E1,-5.895721912E-1,2.898779631E0,9.193734169E0
2.031142050E1,-5.704185367E-1,2.889202833E0,9.255983353E0
2.031343186E1,-5.554547906E-1,2.889202833E0,9.308655739E0
2.031544405E1,-5.506663918E-1,2.879626036E0,9.370905876E0
2.031745686E1,-5.458779931E-1,2.860472441E0,9.404424667E0
2.031947040E1,-5.219359994E-1,2.860472441E0,9.437943459E0
2.032148441E1,-5.123591423E-1,2.841318846E0,9.485827446E0
2.032349899E1,-5.075707436E-1,2.836530447E0,9.533711433E0
2.032551399E1,-4.836287498E-1,2.817376852E0,9.586981773E0
2.032752915E1,-4.692635238E-1,2.841318846E0,9.620500565E0
2.032954452E1,-4.453215301E-1,2.850895643E0,9.673172951E0
2.033155670E1,-4.501099288E-1,2.846107244E0,9.706692696E0
2.033356910E1,-4.548983276E-1,2.822165251E0,9.730634689E0
2.033558165E1,-4.357447028E-1,2.812588453E0,9.749788284E0
2.033759420E1,-4.309563041E-1,2.797624588E0,9.730634689E0
2.033960691E1,-4.309563041E-1,2.768894196E0,9.677961349E0
2.034161858E1,-5.171475410E-1,2.725798607E0,9.533711433E0
2.034363040E1,-5.752069354E-1,2.663549423E0,9.414001465E0
2.034564196E1,-6.087257862E-1,2.649184227E0,9.308655739E0
2.034765379E1,-6.374561787E-1,2.649184227E0,9.236829758E0
2.034966582E1,-6.518214345E-1,2.649184227E0,9.169792175E0
2.035167785E1,-6.566098332E-1,2.677914619E0,9.083600998E0
2.035369014E1,-6.661866307E-1,2.692279816E0,9.016563416E0
2.035570264E1,-6.661866307E-1,2.721010208E0,8.963891029E0
2.035771545E1,-6.709750295E-1,2.768894196E0,8.920795441E0
2.035972842E1,-6.326677799E-1,2.783259392E0,8.877699852E0
2.036173988E1,-6.422445774E-1,2.846107244E0,8.825027466E0
2.036375155E1,-6.230909824E-1,2.889202833E0,8.781931877E0
2.036576327E1,-6.039373875E-1,2.898779631E0,8.748413086E0
2.036777524E1,-6.135141850E-1,2.937086821E0,8.700529099E0
2.036978743E1,-5.991489887E-1,2.970605850E0,8.647856712E0
2.037179962E1,-5.895721912E-1,2.994547844E0,8.633491516E0
2.037381202E1,-5.991489887E-1,3.004124641E0,8.580819130E0
2.037582462E1,-6.087257862E-1,3.004124641E0,8.571242332E0
2.037783743E1,-5.943605900E-1,2.994547844E0,8.547300339E0
2.037985035E1,-6.135141850E-1,2.989759445E0,8.518569946E0
2.038186144E1,-6.039373875E-1,2.975394249E0,8.504204750E0
2.038387274E1,-6.135141850E-1,2.961029053E0,8.480262756E0
2.038588431E1,-6.374561787E-1,2.961029053E0,8.475474358E0
2.038789618E1,-6.230909824E-1,2.941875219E0,8.485051155E0
2.038990832E1,-6.278793812E-1,2.946663857E0,8.485051155E0
2.039192050E1,-6.278793812E-1,2.937086821E0,8.504204750E0
2.039393295E1,-6.278793812E-1,2.937086821E0,8.508993149E0
2.039594561E1,-6.326677799E-1,2.927510023E0,8.518569946E0
2.039795852E1,-6.278793812E-1,2.941875219E0,8.528146744E0
2.039997165E1,-6.230909824E-1,2.932298422E0,8.542511940E0
2.040198405E1,-6.326677799E-1,2.932298422E0,8.537723541E0
2.040399660E1,-6.278793812E-1,2.913144827E0,8.576030731E0
2.040600931E1,-6.087257862E-1,2.927510023E0,8.580819130E0
2.040802045E1,-6.135141850E-1,2.917933226E0,8.614337921E0
2.041003175E1,-5.991489887E-1,2.927510023E0,8.657433510E0
2.041204311E1,-5.895721912E-1,2.884414434E0,8.705317497E0
2.041405472E1,-5.799953341E-1,2.870049238E0,8.762778282E0
2.041606660E1,-5.799953341E-1,2.855684042E0,8.825027466E0
2.041807879E1,-5.602431893E-1,2.826953650E0,8.896853447E0
2.042009123E1,-5.363011956E-1,2.822165251E0,8.978256226E0
2.042210373E1,-5.363011956E-1,2.792836189E0,9.054870605E0
2.042411649E1,-5.027823448E-1,2.764105797E0,9.093177795E0
2.042612972E1,-4.644751251E-1,2.730587006E0,9.184157372E0
2.042814311E1,-4.453215301E-1,2.725798607E0,9.270348549E0
2.043015660E1,-4.070142806E-1,2.701856613E0,9.342175484E0
2.043217014E1,-3.734954596E-1,2.649184227E0,9.447520256E0
2.043418368E1,-3.495534360E-1,2.620453835E0,9.538499832E0
2.043619175E1,-3.016694188E-1,2.586935043E0,9.625288963E0
2.043820014E1,-2.777273953E-1,2.558204412E0,9.706692696E0
2.044020894E1,-2.633621991E-1,2.529474020E0,9.768941879E0
2.044221832E1,-2.442085743E-1,2.486378431E0,9.826402664E0
2.044422837E1,-2.346317619E-1,2.457648039E0,9.888651848E0
2.044623894E1,-2.537853718E-1,2.428917646E0,9.936535835E0
2.044825030E1,-2.681505978E-1,2.376245260E0,9.989208221E0
2.045026238E1,-2.298433632E-1,2.366668463E0,1.000836182E1
2.045227519E1,-2.394201756E-1,2.357091665E0,1.002751541E1
2.045428868E1,-2.106897533E-1,2.361880064E0,1.004188061E1
2.045630259E1,-1.867477298E-1,2.352303267E0,1.007539940E1
2.045831707E1,-1.723825186E-1,2.376245260E0,1.004188061E1
2.046033196E1,-1.628057212E-1,2.376245260E0,1.002272701E1
2.046234717E1,-1.388636976E-1,2.385822058E0,1.000836182E1
2.046436254E1,-1.053448766E-1,2.390610456E0,9.979631424E0
2.046637660E1,-1.149216816E-1,2.395398855E0,9.955689430E0
2.046838629E1,-1.197100878E-1,2.395398855E0,9.936535835E0
2.047039603E1,-1.101332754E-1,2.400187254E0,9.955689430E0
2.047240592E1,-1.101332754E-1,2.400187254E0,9.946112633E0
2.047441623E1,-1.149216816E-1,2.404975653E0,9.931747437E0
2.047642686E1,-1.292868853E-1,2.404975653E0,9.931747437E0
2.047843806E1,-1.197100878E-1,2.390610456E0,9.926959038E0
2.048044978E1,-1.292868853E-1,2.385822058E0,9.931747437E0
2.048246207E1,-1.436520964E-1,2.390610456E0,9.912593842E0
2.048447488E1,-1.388636976E-1,2.381033659E0,9.893440247E0
2.048648806E1,-1.675941199E-1,2.381033659E0,9.883863449E0
2.048850170E1,-1.628057212E-1,2.371456861E0,9.883863449E0
2.049051571E1,-1.292868853E-1,2.390610456E0,9.879075050E0
2.049252998E1,-1.388636976E-1,2.404975653E0,9.864709854E0
2.049454441E1,-1.532289088E-1,2.414552450E0,9.840767860E0
2.049655712E1,-1.388636976E-1,2.443282843E0,9.797672272E0
2.049856998E1,-1.436520964E-1,2.457648039E0,9.754576683E0
2.050058295E1,-1.436520964E-1,2.467224836E0,9.711481094E0
2.050259597E1,-1.436520964E-1,2.491166830E0,9.658807755E0
2.050460899E1,-1.532289088E-1,2.500743628E0,9.620500565E0
2.050661868E1,-1.771709323E-1,2.515108824E0,9.610923767E0
2.050862863E1,-1.723825186E-1,2.539050817E0,9.591770172E0
2.051063884E1,-1.915361285E-1,2.529474020E0,9.572616577E0
2.051264946E1,-2.154781520E-1,2.543839216E0,9.558251381E0
2.051466050E1,-2.154781520E-1,2.543839216E0,9.543288231E0
2.051667181E1,-2.154781520E-1,2.548627615E0,9.519346237E0
2.051868358E1,-2.394201756E-1,2.567781210E0,9.509769440E0
2.052069577E1,-2.346317619E-1,2.582146645E0,9.495404243E0
2.052270842E1,-2.346317619E-1,2.577358246E0,9.466673851E0
2.052472149E1,-2.489969730E-1,2.577358246E0,9.466673851E0
2.052673472E1,-2.250549644E-1,2.586935043E0,9.461885452E0
2.052874832E1,-2.537853718E-1,2.577358246E0,9.442731857E0
2.053076217E1,-2.729389966E-1,2.586935043E0,9.423578262E0
2.053277618E1,-2.633621991E-1,2.586935043E0,9.409213066E0
2.053479024E1,-2.681505978E-1,2.577358246E0,9.414001465E0
2.053680082E1,-2.825157940E-1,2.572569609E0,9.375694275E0
2.053881160E1,-2.968810201E-1,2.567781210E0,9.351752281E0
2.054082259E1,-3.016694188E-1,2.567781210E0,9.337387085E0
2.054283389E1,-3.064578176E-1,2.558204412E0,9.361329079E0
2.054484550E1,-3.016694188E-1,2.548627615E0,9.346963882E0
2.054685722E1,-3.064578176E-1,2.539050817E0,9.342175484E0
2.054886931E1,-2.968810201E-1,2.543839216E0,9.332598686E0
2.055088170E1,-3.016694188E-1,2.529474020E0,9.327810287E0
2.055289441E1,-2.968810201E-1,2.524685621E0,9.332598686E0
2.055490738E1,-2.729389966E-1,2.529474020E0,9.313444138E0
2.055692045E1,-2.585737705E-1,2.510320425E0,9.332598686E0
2.055893373E1,-2.394201756E-1,2.519897223E0,9.332598686E0
2.056094717E1,-2.250549644E-1,2.529474020E0,9.385271072E0
2.056296071E1,-2.011129409E-1,2.524685621E0,9.375694275E0
2.056497425E1,-1.963245422E-1,2.529474020E0,9.394847870E0
2.056698316E1,-1.628057212E-1,2.543839216E0,9.418789864E0
2.056899238E1,-1.436520964E-1,2.553416014E0,9.404424667E0
2.057100202E1,-1.340752989E-1,2.548627615E0,9.418789864E0
2.057301217E1,-1.436520964E-1,2.529474020E0,9.423578262E0
2.057502285E1,-1.484405100E-1,2.510320425E0,9.423578262E0
2.057703394E1,-1.675941199E-1,2.491166830E0,9.399636269E0
2.057904566E1,-1.675941199E-1,2.481590033E0,9.380482674E0
2.058105795E1,-1.628057212E-1,2.467224836E0,9.346963882E0
2.058307082E1,-1.675941199E-1,2.457648039E0,9.361329079E0
2.058508420E1,-1.819593310E-1,2.443282843E0,9.394847870E0
2.058709785E1,-2.154781520E-1,2.424129248E0,9.409213066E0
2.058911191E1,-2.011129409E-1,2.414552450E0,9.428366661E0
2.059112623E1,-2.154781520E-1,2.404975653E0,9.452308655E0
2.059314076E1,-2.250549644E-1,2.376245260E0,9.485827446E0
2.059515535E1,-2.489969730E-1,2.371456861E0,9.524134636E0
2.059716665E1,-2.394201756E-1,2.357091665E0,9.563039780E0
2.059917811E1,-2.346317619E-1,2.342726469E0,9.577404976E0
2.060118972E1,-2.537853718E-1,2.333149672E0,9.582193375E0
2.060320155E1,-2.346317619E-1,2.337938070E0,9.596558571E0
2.060521358E1,-2.154781520E-1,2.318784237E0,9.601346970E0
2.060722566E1,-2.202665508E-1,2.323572636E0,9.596558571E0
2.060923795E1,-1.963245422E-1,2.304419041E0,9.591770172E0
2.061125040E1,-1.819593310E-1,2.299630642E0,9.591770172E0
2.061326306E1,-1.867477298E-1,2.299630642E0,9.615712166E0
2.061527587E1,-1.819593310E-1,2.290053844E0,9.610923767E0
2.061728785E1,-1.819593310E-1,2.294842243E0,9.649230957E0
2.061929998E1,-1.915361285E-1,2.270900249E0,9.668384552E0
2.062131228E1,-2.059013397E-1,2.266111851E0,9.697115898E0
2.062332472E1,-1.963245422E-1,2.275688648E0,9.668384552E0
2.062533728E1,-1.963245422E-1,2.261323452E0,9.701904297E0
2.062734879E1,-1.819593310E-1,2.270900249E0,9.687539101E0
2.062936050E1,-1.963245422E-1,2.285265446E0,9.663596153E0
2.063137217E1,-1.628057212E-1,2.270900249E0,9.654019356E0
2.063338384E1,-1.675941199E-1,2.299630642E0,9.634865761E0
2.063539550E1,-1.532289088E-1,2.299630642E0,9.658807755E0
2.063740748E1,-1.580173075E-1,2.285265446E0,9.649230957E0
2.063941972E1,-1.580173075E-1,2.309207439E0,9.630077362E0
2.064143202E1,-1.484405100E-1,2.318784237E0,9.625288963E0
2.064344452E1,-1.580173075E-1,2.323572636E0,9.582193375E0
2.064545722E1,-1.628057212E-1,2.333149672E0,9.567828178E0
2.064746993E1,-1.723825186E-1,2.328361034E0,9.567828178E0
2.064948285E1,-1.867477298E-1,2.323572636E0,9.553462982E0
2.065149540E1,-1.915361285E-1,2.337938070E0,9.528923035E0
2.065350811E1,-1.915361285E-1,2.342726469E0,9.500192642E0
2.065552092E1,-2.011129409E-1,2.361880064E0,9.490615845E0
2.065753248E1,-1.963245422E-1,2.376245260E0,9.466673851E0
2.065954420E1,-1.963245422E-1,2.395398855E0,9.452308655E0
2.066155556E1,-2.154781520E-1,2.428917646E0,9.428366661E0
2.066356712E1,-2.154781520E-1,2.443282843E0,9.394847870E0
2.066557889E1,-2.202665508E-1,2.438494444E0,9.394847870E0
2.066759076E1,-2.394201756E-1,2.462436438E0,9.380482674E0
2.066960290E1,-2.537853718E-1,2.448071241E0,9.351752281E0
2.067161509E1,-2.537853718E-1,2.457648039E0,9.318233490E0
2.067362748E1,-2.633621991E-1,2.481590033E0,9.308655739E0
2.067564009E1,-2.825157940E-1,2.500743628E0,9.270348549E0
2.067765295E1,-2.681505978E-1,2.505532026E0,9.255983353E0
2.067966597E1,-2.920926213E-1,2.510320425E0,9.236829758E0
2.068167764E1,-2.920926213E-1,2.510320425E0,9.217676163E0
2.068368952E1,-3.208230138E-1,2.519897223E0,9.198522568E0
2.068570155E1,-3.112462163E-1,2.529474020E0,9.165003777E0
2.068771363E1,-3.256114423E-1,2.558204412E0,9.155426979E0
2.068972592E1,-3.256114423E-1,2.572569609E0,9.155426979E0
2.069173821E1,-3.208230138E-1,2.577358246E0,9.160215378E0
2.069375066E1,-3.160346150E-1,2.586935043E0,9.165003777E0
2.069576196E1,-3.351882398E-1,2.606088638E0,9.150638580E0
2.069777332E1,-3.303998411E-1,2.610877037E0,9.160215378E0
2.069978493E1,-3.256114423E-1,2.615665436E0,9.184157372E0
2.070179660E1,-3.351882398E-1,2.615665436E0,9.174580574E0
2.070380837E1,-3.399766386E-1,2.610877037E0,9.198522568E0
2.070582045E1,-3.447650373E-1,2.644395828E0,9.188945770E0
2.070783285E1,-3.543418646E-1,2.630030632E0,9.198522568E0
2.070984556E1,-3.543418646E-1,2.620453835E0,9.232041359E0
2.071185832E1,-3.687070608E-1,2.625242233E0,9.241618156E0
2.071387129E1,-3.734954596E-1,2.610877037E0,9.246406555E0
2.071588441E1,-3.830722570E-1,2.586935043E0,9.279925346E0
2.071789702E1,-3.926490843E-1,2.586935043E0,9.318233490E0
2.071990972E1,-3.926490843E-1,2.582146645E0,9.346963882E0
2.072192102E1,-3.878606856E-1,2.577358246E0,9.394847870E0
2.072393254E1,-3.734954596E-1,2.572569609E0,9.428366661E0
2.072594425E1,-3.830722570E-1,2.567781210E0,9.428366661E0
2.072795629E1,-3.591302633E-1,2.553416014E0,9.461885452E0
2.072996852E1,-3.734954596E-1,2.558204412E0,9.481039047E0
2.073198077E1,-3.734954596E-1,2.558204412E0,9.504981041E0
2.073399321E1,-3.926490843E-1,2.534262419E0,9.514557838E0
2.073600582E1,-4.118026793E-1,2.515108824E0,9.538499832E0
2.073801863E1,-4.022258818E-1,2.524685621E0,9.543288231E0
2.074003155E1,-3.878606856E-1,2.500743628E0,9.538499832E0
2.074204316E1,-4.070142806E-1,2.505532026E0,9.553462982E0
2.074405498E1,-3.878606856E-1,2.495955229E0,9.533711433E0
2.074606696E1,-3.878606856E-1,2.500743628E0,9.533711433E0
2.074807915E1,-4.022258818E-1,2.481590033E0,9.533711433E0
2.075009149E1,-3.926490843E-1,2.486378431E0,9.524134636E0
2.075210405E1,-4.022258818E-1,2.495955229E0,9.485827446E0
2.075411675E1,-3.734954596E-1,2.495955229E0,9.495404243E0
2.075612978E1,-3.687070608E-1,2.510320425E0,9.466673851E0
2.075814061E1,-3.591302633E-1,2.505532026E0,9.437943459E0
2.076015165E1,-3.447650373E-1,2.486378431E0,9.423578262E0
2.076216300E1,-3.256114423E-1,2.505532026E0,9.414001465E0
2.076417462E1,-3.399766386E-1,2.500743628E0,9.418789864E0
2.076618634E1,-2.968810201E-1,2.500743628E0,9.394847870E0
2.076819837E1,-3.064578176E-1,2.510320425E0,9.370905876E0
2.077021066E1,-3.016694188E-1,2.510320425E0,9.385271072E0
2.077222326E1,-2.777273953E-1,2.510320425E0,9.366117477E0
2.077423608E1,-2.825157940E-1,2.524685621E0,9.346963882E0
2.077624894E1,-2.729389966E-1,2.515108824E0,9.318233490E0
2.077826202E1,-2.585737705E-1,2.515108824E0,9.313444138E0
2.078027519E1,-2.585737705E-1,2.543839216E0,9.265560150E0
2.078228847E1,-2.633621991E-1,2.529474020E0,9.251194954E0
2.078430181E1,-2.585737705E-1,2.524685621E0,9.227252960E0
2.078631061E1,-2.489969730E-1,2.534262419E0,9.193734169E0
2.078831978E1,-2.633621991E-1,2.515108824E0,9.174580574E0
2.079032936E1,-2.681505978E-1,2.553416014E0,9.155426979E0
2.079233946E1,-2.729389966E-1,2.524685621E0,9.136273384E0
2.079435014E1,-2.873041928E-1,2.548627615E0,9.131484985E0
2.079636202E1,-3.112462163E-1,2.519897223E0,9.141061783E0
2.079837431E1,-3.112462163E-1,2.524685621E0,9.141061783E0
2.080038696E1,-3.208230138E-1,2.515108824E0,9.174580574E0
2.080239993E1,-3.208230138E-1,2.529474020E0,9.179368973E0
2.080441337E1,-3.399766386E-1,2.529474020E0,9.193734169E0
2.080642707E1,-3.447650373E-1,2.534262419E0,9.203310966E0
2.080844113E1,-3.543418646E-1,2.519897223E0,9.212887764E0
2.081045545E1,-3.734954596E-1,2.524685621E0,9.208099365E0
2.081246993E1,-3.591302633E-1,2.519897223E0,9.212887764E0
2.081448446E1,-3.639186621E-1,2.534262419E0,9.227252960E0
2.081649373E1,-3.830722570E-1,2.524685621E0,9.217676163E0
2.081850332E1,-3.878606856E-1,2.529474020E0,9.232041359E0
2.082051327E1,-3.878606856E-1,2.543839216E0,9.265560150E0
2.082252368E1,-3.926490843E-1,2.539050817E0,9.270348549E0
2.082453462E1,-3.974374831E-1,2.524685621E0,9.279925346E0
2.082654592E1,-3.974374831E-1,2.524685621E0,9.294290543E0
2.082855780E1,-3.878606856E-1,2.539050817E0,9.308655739E0
2.083057019E1,-3.878606856E-1,2.519897223E0,9.313444138E0
2.083258311E1,-4.070142806E-1,2.500743628E0,9.337387085E0
2.083459649E1,-3.974374831E-1,2.495955229E0,9.332598686E0
2.083661009E1,-4.070142806E-1,2.467224836E0,9.351752281E0
2.083862399E1,-4.022258818E-1,2.462436438E0,9.346963882E0
2.084063816E1,-4.118026793E-1,2.476801634E0,9.375694275E0
2.084265248E1,-4.165911078E-1,2.452859640E0,9.370905876E0
2.084466686E1,-4.165911078E-1,2.448071241E0,9.366117477E0
2.084667691E1,-4.213795066E-1,2.443282843E0,9.375694275E0
2.084868722E1,-4.165911078E-1,2.443282843E0,9.380482674E0
2.085069785E1,-4.213795066E-1,2.452859640E0,9.390059471E0
2.085270884E1,-4.165911078E-1,2.457648039E0,9.380482674E0
2.085472019E1,-4.357447028E-1,2.457648039E0,9.414001465E0
2.085673175E1,-4.453215301E-1,2.476801634E0,9.409213066E0
2.085874379E1,-4.596867263E-1,2.472013235E0,9.428366661E0
2.086075623E1,-4.453215301E-1,2.481590033E0,9.433155060E0
2.086276910E1,-4.261679053E-1,2.486378431E0,9.452308655E0
2.086478228E1,-4.309563041E-1,2.500743628E0,9.461885452E0
2.086679556E1,-4.357447028E-1,2.500743628E0,9.485827446E0
2.086880910E1,-4.357447028E-1,2.515108824E0,9.481039047E0
