"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.922686894E1,1.577876359E-1,5.898727849E-2,-1.424749196E-2
1.922887712E1,1.620485783E-1,5.898727849E-2,-1.744319126E-2
1.923088571E1,1.620485783E-1,5.153064802E-2,-1.637795754E-2
1.923289488E1,1.641790420E-1,4.833494872E-2,-1.850842312E-2
1.923490472E1,1.620485783E-1,4.833494872E-2,-2.063889056E-2
1.923691514E1,1.631138027E-1,4.407401755E-2,-1.850842312E-2
1.923892639E1,1.620485783E-1,3.981308267E-2,-1.957365684E-2
1.924093842E1,1.620485783E-1,3.555215150E-2,-1.850842312E-2
1.924295123E1,1.599181145E-1,3.129122034E-2,-1.850842312E-2
1.924496472E1,1.588528752E-1,3.342168778E-2,-1.744319126E-2
1.924697868E1,1.556571722E-1,2.916075476E-2,-1.318225823E-2
1.924899321E1,1.545919478E-1,2.809552103E-2,-1.211702544E-2
1.925100816E1,1.513962448E-1,2.809552103E-2,-1.318225823E-2
1.925302342E1,1.492657810E-1,2.703028731E-2,-7.856093347E-3
1.925503884E1,1.471353173E-1,2.703028731E-2,-3.595161485E-3
1.925705066E1,1.407439113E-1,2.596505545E-2,-2.529928461E-3
1.925906264E1,1.418091506E-1,2.596505545E-2,6.657706108E-4
1.926107478E1,1.386134475E-1,2.703028731E-2,4.926702939E-3
1.926308712E1,1.354177445E-1,2.276935615E-2,7.057168987E-3
1.926509962E1,1.364829838E-1,2.489982173E-2,8.122402243E-3
1.926711212E1,1.300915778E-1,2.170412242E-2,1.238333434E-2
1.926912478E1,1.268958896E-1,2.063889056E-2,1.344856713E-2
1.927113754E1,1.290263534E-1,1.957365684E-2,1.451379992E-2
1.927315040E1,1.290263534E-1,1.744319126E-2,1.664426550E-2
1.927516332E1,1.258306503E-1,1.637795754E-2,1.983996481E-2
1.927717300E1,1.268958896E-1,1.637795754E-2,2.090519853E-2
1.927918295E1,1.237001866E-1,1.424749196E-2,2.197043039E-2
1.928119321E1,1.258306503E-1,1.424749196E-2,2.729659714E-2
1.928320394E1,1.268958896E-1,1.318225823E-2,2.623136342E-2
1.928521509E1,1.268958896E-1,1.211702544E-2,2.942706272E-2
1.928722649E1,1.247654185E-1,8.921326138E-3,3.049229458E-2
1.928923837E1,1.290263534E-1,9.986559860E-3,3.155753016E-2
1.929125071E1,1.332872808E-1,7.856093347E-3,3.049229458E-2
1.929326352E1,1.311568171E-1,6.790860556E-3,3.368799388E-2
1.929527675E1,1.354177445E-1,8.921326138E-3,3.475322574E-2
1.929729014E1,1.354177445E-1,7.856093347E-3,3.262276202E-2
1.929930384E1,1.375482082E-1,8.921326138E-3,3.262276202E-2
1.930131774E1,1.407439113E-1,1.105179265E-2,3.262276202E-2
1.930333181E1,1.439396143E-1,1.105179265E-2,3.262276202E-2
1.930534592E1,1.439396143E-1,1.318225823E-2,3.262276202E-2
1.930735576E1,1.460700780E-1,1.531272475E-2,3.262276202E-2
1.930936582E1,1.503310055E-1,1.531272475E-2,3.049229458E-2
1.931137602E1,1.503310055E-1,1.637795754E-2,3.049229458E-2
1.931338644E1,1.492657810E-1,1.531272475E-2,2.942706272E-2
1.931539712E1,1.513962448E-1,1.850842312E-2,2.942706272E-2
1.931740816E1,1.513962448E-1,1.957365684E-2,2.942706272E-2
1.931941978E1,1.492657810E-1,2.276935615E-2,2.729659714E-2
1.932143175E1,1.503310055E-1,2.276935615E-2,2.729659714E-2
1.932344431E1,1.471353173E-1,2.809552103E-2,2.623136342E-2
1.932545738E1,1.450048387E-1,3.661738336E-2,2.410089783E-2
1.932747076E1,1.418091506E-1,3.448691964E-2,2.303566411E-2
1.932948457E1,1.396786869E-1,3.768261895E-2,2.090519853E-2
1.933149847E1,1.364829838E-1,3.981308267E-2,2.090519853E-2
1.933351264E1,1.332872808E-1,4.513924941E-2,1.983996481E-2
1.933552691E1,1.279611140E-1,4.726971686E-2,1.770949923E-2
1.933754009E1,1.226349548E-1,4.726971686E-2,1.770949923E-2
1.933955332E1,1.183740199E-1,4.833494872E-2,1.664426550E-2
1.934156254E1,1.130478531E-1,4.940018058E-2,1.451379992E-2
1.934357207E1,1.055912226E-1,4.940018058E-2,1.344856713E-2
1.934558196E1,1.034607589E-1,4.833494872E-2,1.238333434E-2
1.934759238E1,9.919982404E-2,4.726971686E-2,1.344856713E-2
1.934960332E1,9.174319357E-2,4.726971686E-2,1.131810062E-2
1.935161462E1,8.641702682E-2,4.620448127E-2,1.238333434E-2
1.935362649E1,8.322133124E-2,4.407401755E-2,1.238333434E-2
1.935563889E1,7.896039635E-2,4.194355011E-2,1.344856713E-2
1.935765165E1,7.150376588E-2,3.768261895E-2,1.451379992E-2
1.935966488E1,6.617759913E-2,3.768261895E-2,1.664426550E-2
1.936167832E1,6.298190355E-2,3.448691964E-2,1.770949923E-2
1.936369212E1,5.765573680E-2,3.555215150E-2,2.197043039E-2
1.936570618E1,5.232957378E-2,3.022598661E-2,2.197043039E-2
1.936772030E1,4.806863889E-2,3.235645220E-2,2.410089783E-2
1.936973452E1,4.700340703E-2,3.129122034E-2,2.516612969E-2
1.937174561E1,4.274247587E-2,2.916075476E-2,2.836182900E-2
1.937375691E1,3.848154470E-2,2.809552103E-2,2.942706272E-2
1.937576826E1,3.635107726E-2,2.809552103E-2,3.049229458E-2
1.937777993E1,3.422060981E-2,2.809552103E-2,3.368799388E-2
1.937979186E1,3.315537795E-2,2.809552103E-2,3.475322574E-2
1.938180384E1,3.102491237E-2,2.596505545E-2,3.475322574E-2
1.938381608E1,2.889444493E-2,2.703028731E-2,3.475322574E-2
1.938582858E1,2.676397935E-2,3.129122034E-2,3.581846133E-2
1.938784134E1,2.676397935E-2,3.342168778E-2,3.475322574E-2
1.938985431E1,2.463351376E-2,3.555215150E-2,3.262276202E-2
1.939186728E1,2.250304818E-2,3.661738336E-2,3.475322574E-2
1.939388040E1,2.356828004E-2,4.194355011E-2,3.262276202E-2
1.939589363E1,1.824211515E-2,4.300878197E-2,3.049229458E-2
1.939790691E1,1.930734888E-2,4.407401755E-2,2.836182900E-2
1.939992019E1,1.611164957E-2,4.620448127E-2,2.836182900E-2
1.940192827E1,1.717688330E-2,4.833494872E-2,2.410089783E-2
1.940393665E1,1.611164957E-2,4.620448127E-2,2.197043039E-2
1.940594550E1,1.398118306E-2,4.620448127E-2,2.090519853E-2
1.940795493E1,1.291595027E-2,4.513924941E-2,1.770949923E-2
1.940996504E1,9.587096982E-3,4.620448127E-2,1.557903271E-2
1.941197571E1,1.398118306E-2,4.513924941E-2,1.451379992E-2
1.941398712E1,8.521864191E-3,4.300878197E-2,1.025286783E-2
1.941599925E1,8.521864191E-3,4.300878197E-2,8.122402243E-3
1.941801217E1,6.391398143E-3,3.981308267E-2,3.861469682E-3
1.942002577E1,4.260932095E-3,3.874785081E-2,2.796236658E-3
1.942203983E1,3.195699072E-3,3.874785081E-2,-1.464695437E-3
1.942405441E1,4.260932095E-3,3.661738336E-2,-4.660394508E-3
1.942606936E1,0.000000000E0,3.768261895E-2,-6.790860556E-3
1.942808457E1,-1.065233024E-3,3.661738336E-2,-8.921326138E-3
1.943009988E1,-2.130466048E-3,3.555215150E-2,-1.105179265E-2
1.943211519E1,-6.391398143E-3,3.555215150E-2,-1.211702544E-2
1.943412790E1,-7.456631400E-3,3.235645220E-2,-1.424749196E-2
1.943613941E1,-9.587096982E-3,3.129122034E-2,-1.637795754E-2
1.943815097E1,-1.171756350E-2,2.809552103E-2,-1.637795754E-2
1.944016259E1,-1.278279629E-2,2.703028731E-2,-1.637795754E-2
1.944217431E1,-1.704372838E-2,2.916075476E-2,-1.850842312E-2
1.944418613E1,-1.917419396E-2,2.596505545E-2,-1.850842312E-2
1.944619707E1,-2.023942769E-2,2.703028731E-2,-1.850842312E-2
1.944820821E1,-2.450035885E-2,2.703028731E-2,-1.850842312E-2
1.945021957E1,-2.556559257E-2,3.022598661E-2,-2.063889056E-2
1.945223118E1,-2.982652560E-2,3.235645220E-2,-1.957365684E-2
1.945424300E1,-3.408745676E-2,3.448691964E-2,-2.063889056E-2
1.945625488E1,-3.408745676E-2,3.768261895E-2,-1.850842312E-2
1.945826707E1,-3.941362351E-2,3.981308267E-2,-1.850842312E-2
1.946027952E1,-3.941362351E-2,4.194355011E-2,-1.531272475E-2
1.946229222E1,-4.473978654E-2,4.194355011E-2,-1.105179265E-2
1.946430509E1,-4.793548584E-2,3.022598661E-2,-1.464695437E-3
1.946631795E1,-4.580501840E-2,6.790860556E-3,1.344856713E-2
1.946833102E1,-4.367455468E-2,-2.729659714E-2,3.581846133E-2
1.947034415E1,-3.195698932E-2,-6.244928762E-2,6.031882018E-2
1.947235738E1,-2.663082629E-2,-9.227581322E-2,7.949301600E-2
1.947437061E1,-1.384802908E-2,-1.093195379E-1,9.547150880E-2
1.947638415E1,1.065233024E-3,-1.146457046E-1,1.039933711E-1
1.947839134E1,1.504641678E-2,-1.071890742E-1,1.082543060E-1
1.948039868E1,2.995967865E-2,-8.694964647E-2,1.103847697E-1
1.948240639E1,4.700340703E-2,-5.925358832E-2,1.050586104E-1
1.948441478E1,6.191666797E-2,-2.410089783E-2,1.007976755E-1
1.948642384E1,7.576470077E-2,1.105179265E-2,9.334104508E-2
1.948843384E1,9.387365729E-2,4.940018058E-2,8.162347972E-2
1.949044483E1,1.055912226E-1,8.455286920E-2,7.097115368E-2
1.949245681E1,1.183740199E-1,1.111836955E-1,6.244928762E-2
1.949446972E1,1.290263534E-1,1.292926520E-1,5.286218971E-2
1.949648337E1,1.386134475E-1,1.410102248E-1,4.540555924E-2
1.949849785E1,1.450048387E-1,1.420754492E-1,3.901416063E-2
1.950051300E1,1.482005417E-1,1.410102248E-1,3.475322574E-2
1.950252873E1,1.524614692E-1,1.367492825E-1,3.155753016E-2
1.950454483E1,1.545919478E-1,1.260969639E-1,3.155753016E-2
1.950656097E1,1.545919478E-1,1.186403260E-1,3.155753016E-2
1.950857717E1,1.524614692E-1,1.079879999E-1,3.368799388E-2
1.951059040E1,1.492657810E-1,9.733566642E-2,3.688369319E-2
1.951260363E1,1.482005417E-1,8.561810106E-2,4.007939249E-2
1.951461556E1,1.407439113E-1,7.922670245E-2,4.540555924E-2
1.951662238E1,1.364829838E-1,7.177007198E-2,4.860125855E-2
1.951862962E1,1.311568171E-1,6.750914454E-2,5.286218971E-2
1.952063743E1,1.247654185E-1,5.685681105E-2,5.499265343E-2
1.952264576E1,1.226349548E-1,4.940018058E-2,5.818835273E-2
1.952465493E1,1.162435561E-1,4.833494872E-2,5.712312087E-2
1.952666488E1,1.119826213E-1,4.513924941E-2,5.818835273E-2
1.952867587E1,1.066564545E-1,3.981308267E-2,5.818835273E-2
1.953068790E1,1.013302878E-1,3.768261895E-2,5.499265343E-2
1.953270092E1,9.600412846E-2,3.768261895E-2,5.286218971E-2
1.953471483E1,8.961272985E-2,3.874785081E-2,5.179695413E-2
1.953672936E1,8.428656310E-2,3.874785081E-2,4.966649041E-2
1.953874457E1,8.002562821E-2,4.087831825E-2,4.753602296E-2
1.954076030E1,7.256899774E-2,4.513924941E-2,4.327509180E-2
1.954277639E1,6.617759913E-2,4.726971686E-2,3.901416063E-2
1.954479264E1,6.298190355E-2,4.940018058E-2,3.581846133E-2
1.954680530E1,5.339480564E-2,5.366111174E-2,3.262276202E-2
1.954881816E1,4.913387448E-2,5.898727849E-2,2.942706272E-2
1.955083113E1,4.380770773E-2,6.218297780E-2,2.516612969E-2
1.955284420E1,3.954677656E-2,6.750914454E-2,2.090519853E-2
1.955485728E1,3.315537795E-2,7.070484012E-2,1.770949923E-2
1.955686733E1,2.889444493E-2,7.283531129E-2,1.344856713E-2
1.955887759E1,2.569874749E-2,7.496577501E-2,1.025286783E-2
1.956088811E1,1.930734888E-2,7.496577501E-2,7.057168987E-3
1.956289899E1,1.504641678E-2,7.390054315E-2,2.796236658E-3
1.956491024E1,1.398118306E-2,7.283531129E-2,-3.994623839E-4
1.956692170E1,1.065232977E-2,6.750914454E-2,-3.595161485E-3
1.956893358E1,5.326164886E-3,6.537867337E-2,-6.790860556E-3
1.957094587E1,3.195699072E-3,6.005251035E-2,-8.921326138E-3
1.957295858E1,3.195699072E-3,5.472634733E-2,-1.211702544E-2
1.957497160E1,2.130466048E-3,5.046541616E-2,-1.531272475E-2
1.957698478E1,0.000000000E0,4.407401755E-2,-1.531272475E-2
1.957899821E1,0.000000000E0,3.768261895E-2,-1.957365684E-2
1.958101186E1,-3.195699072E-3,3.235645220E-2,-1.744319126E-2
1.958302566E1,-3.195699072E-3,2.703028731E-2,-1.957365684E-2
1.958503952E1,-3.195699072E-3,1.850842312E-2,-1.957365684E-2
1.958704967E1,-6.391398143E-3,1.424749196E-2,-2.063889056E-2
1.958906004E1,-3.195699072E-3,7.856093347E-3,-1.850842312E-2
1.959107066E1,-6.391398143E-3,6.790860556E-3,-1.744319126E-2
1.959308165E1,-4.260932095E-3,1.464695437E-3,-1.637795754E-2
1.959509290E1,-4.260932095E-3,-1.731003635E-3,-1.531272475E-2
1.959710436E1,-6.391398143E-3,-5.991935730E-3,-1.211702544E-2
1.959911623E1,-3.195699072E-3,-8.122402243E-3,-1.211702544E-2
1.960112852E1,-4.260932095E-3,-1.238333434E-2,-8.921326138E-3
1.960314123E1,-4.260932095E-3,-1.664426550E-2,-6.790860556E-3
1.960515425E1,-3.195699072E-3,-1.557903271E-2,-5.725627299E-3
1.960716743E1,-3.195699072E-3,-1.770949923E-2,-4.660394508E-3
1.960918087E1,1.065233024E-3,-2.197043039E-2,-3.994623839E-4
1.961119446E1,-1.065233024E-3,-2.090519853E-2,-3.994623839E-4
1.961320821E1,-1.065233024E-3,-1.877473295E-2,1.731003635E-3
1.961522202E1,1.065233024E-3,-1.770949923E-2,3.861469682E-3
1.961723222E1,3.195699072E-3,-1.344856713E-2,2.796236658E-3
1.961924269E1,8.521864191E-3,-8.122402243E-3,3.861469682E-3
1.962125347E1,1.291595027E-2,-1.731003635E-3,5.991935730E-3
1.962326441E1,1.398118306E-2,4.660394508E-3,4.926702939E-3
1.962527576E1,1.824211515E-2,8.921326138E-3,5.991935730E-3
1.962728733E1,2.037258074E-2,1.531272475E-2,7.057168987E-3
1.962929925E1,2.250304818E-2,2.063889056E-2,8.122402243E-3
1.963131155E1,2.250304818E-2,2.489982173E-2,7.057168987E-3
1.963332405E1,2.995967865E-2,2.916075476E-2,9.187635034E-3
1.963533691E1,3.422060981E-2,3.022598661E-2,1.131810062E-2
1.963735024E1,3.315537795E-2,3.448691964E-2,1.344856713E-2
1.963936384E1,3.954677656E-2,3.768261895E-2,1.557903271E-2
1.964137748E1,4.380770773E-2,3.661738336E-2,1.557903271E-2
1.964339030E1,4.806863889E-2,3.981308267E-2,1.770949923E-2
1.964540181E1,5.019910634E-2,4.194355011E-2,1.983996481E-2
1.964741337E1,5.232957378E-2,4.300878197E-2,2.197043039E-2
1.964942514E1,5.872096866E-2,4.620448127E-2,2.410089783E-2
1.965143696E1,6.085143611E-2,4.620448127E-2,2.623136342E-2
1.965344910E1,6.511236727E-2,4.300878197E-2,2.729659714E-2
1.965546144E1,6.617759913E-2,4.407401755E-2,3.049229458E-2
1.965747389E1,7.043853402E-2,4.300878197E-2,3.262276202E-2
1.965948655E1,7.256899774E-2,4.407401755E-2,3.368799388E-2
1.966149920E1,7.682993263E-2,3.981308267E-2,3.475322574E-2
1.966351186E1,7.789516449E-2,3.981308267E-2,3.581846133E-2
1.966552467E1,8.215609938E-2,3.874785081E-2,3.581846133E-2
1.966753754E1,8.428656310E-2,3.661738336E-2,3.688369319E-2
1.966955056E1,8.428656310E-2,3.448691964E-2,3.794892505E-2
1.967156082E1,8.748225868E-2,3.555215150E-2,3.688369319E-2
1.967357134E1,8.961272985E-2,3.342168778E-2,3.581846133E-2
1.967558217E1,8.854749799E-2,3.129122034E-2,3.581846133E-2
1.967759316E1,9.067796171E-2,3.022598661E-2,3.475322574E-2
1.967960457E1,8.854749799E-2,3.022598661E-2,3.368799388E-2
1.968161618E1,9.067796171E-2,2.809552103E-2,3.155753016E-2
1.968362821E1,9.067796171E-2,2.703028731E-2,3.155753016E-2
1.968564061E1,8.854749799E-2,2.596505545E-2,3.049229458E-2
1.968765321E1,8.641702682E-2,2.383458801E-2,2.729659714E-2
1.968966618E1,8.641702682E-2,2.383458801E-2,2.623136342E-2
1.969167925E1,8.428656310E-2,2.489982173E-2,2.516612969E-2
1.969369259E1,8.109086752E-2,2.489982173E-2,2.410089783E-2
1.969570613E1,7.789516449E-2,2.489982173E-2,2.090519853E-2
1.969771946E1,7.576470077E-2,2.809552103E-2,1.877473295E-2
1.969973290E1,7.363422960E-2,3.448691964E-2,1.770949923E-2
1.970174306E1,6.937330216E-2,4.194355011E-2,1.451379992E-2
1.970375352E1,6.937330216E-2,5.046541616E-2,1.131810062E-2
1.970576410E1,6.617759913E-2,6.005251035E-2,1.025286783E-2
1.970777493E1,6.830807030E-2,7.283531129E-2,9.187635034E-3
1.970978618E1,6.724283099E-2,8.242240548E-2,9.187635034E-3
1.971179769E1,7.043853402E-2,8.774857223E-2,1.131810062E-2
1.971380967E1,6.404713541E-2,8.774857223E-2,1.131810062E-2
1.971582212E1,6.617759913E-2,8.348763734E-2,1.131810062E-2
1.971783488E1,6.724283099E-2,7.283531129E-2,1.238333434E-2
1.971984800E1,6.617759913E-2,6.644391268E-2,1.344856713E-2
1.972186129E1,6.511236727E-2,5.898727849E-2,1.344856713E-2
1.972387488E1,6.937330216E-2,5.153064802E-2,1.451379992E-2
1.972588868E1,7.043853402E-2,4.620448127E-2,1.451379992E-2
1.972790175E1,7.256899774E-2,4.087831825E-2,1.451379992E-2
1.972991493E1,7.363422960E-2,3.768261895E-2,1.557903271E-2
1.973192629E1,7.363422960E-2,3.342168778E-2,1.451379992E-2
1.973393780E1,7.256899774E-2,3.235645220E-2,1.344856713E-2
1.973594952E1,7.363422960E-2,2.916075476E-2,1.131810062E-2
1.973796155E1,7.363422960E-2,2.489982173E-2,9.187635034E-3
1.973997384E1,7.256899774E-2,2.276935615E-2,7.057168987E-3
1.974198613E1,7.043853402E-2,2.063889056E-2,7.057168987E-3
1.974399863E1,7.043853402E-2,1.744319126E-2,2.796236658E-3
1.974601129E1,6.830807030E-2,1.424749196E-2,2.796236658E-3
1.974802415E1,6.617759913E-2,1.105179265E-2,-1.464695437E-3
1.975003717E1,6.404713541E-2,1.211702544E-2,-2.529928461E-3
1.975204863E1,6.191666797E-2,1.211702544E-2,-4.660394508E-3
1.975406030E1,5.765573680E-2,1.211702544E-2,-4.660394508E-3
1.975607212E1,5.552527308E-2,1.531272475E-2,-6.790860556E-3
1.975808420E1,5.232957378E-2,2.063889056E-2,-4.660394508E-3
1.976009644E1,4.806863889E-2,2.596505545E-2,-6.790860556E-3
1.976210889E1,4.593817517E-2,2.809552103E-2,-7.856093347E-3
1.976412149E1,4.487293959E-2,3.555215150E-2,-5.725627299E-3
1.976613436E1,3.741630912E-2,3.981308267E-2,-6.790860556E-3
1.976814733E1,3.528584540E-2,4.620448127E-2,-5.725627299E-3
1.977016035E1,3.209014609E-2,5.153064802E-2,-5.725627299E-3
1.977217342E1,2.782921307E-2,5.792204663E-2,-3.595161485E-3
1.977418649E1,2.356828004E-2,6.431344151E-2,-2.529928461E-3
1.977619478E1,2.250304818E-2,6.857437640E-2,-1.464695437E-3
1.977820337E1,1.930734888E-2,7.390054315E-2,-3.994623839E-4
1.978021238E1,1.504641678E-2,7.603100687E-2,6.657706108E-4
1.978222196E1,1.398118306E-2,8.242240548E-2,2.796236658E-3
1.978423217E1,1.398118306E-2,8.455286920E-2,2.796236658E-3
1.978624285E1,1.398118306E-2,8.561810106E-2,5.991935730E-3
1.978825431E1,1.291595027E-2,8.668334037E-2,7.057168987E-3
1.979026629E1,1.065232977E-2,8.561810106E-2,8.122402243E-3
1.979227899E1,1.291595027E-2,8.881380409E-2,7.057168987E-3
1.979429233E1,1.291595027E-2,8.561810106E-2,9.187635034E-3
1.979630602E1,1.398118306E-2,8.242240548E-2,9.187635034E-3
1.979832030E1,1.065232977E-2,8.242240548E-2,7.057168987E-3
1.980033478E1,1.185071748E-2,7.922670245E-2,8.122402243E-3
1.980234957E1,1.504641678E-2,7.603100687E-2,5.991935730E-3
1.980436452E1,1.611164957E-2,7.496577501E-2,4.926702939E-3
1.980638066E1,1.930734888E-2,7.390054315E-2,3.861469682E-3
1.980838931E1,1.824211515E-2,7.070484012E-2,6.657706108E-4
1.981039806E1,2.250304818E-2,6.750914454E-2,-2.529928461E-3
1.981240707E1,2.143781446E-2,6.324820966E-2,-3.595161485E-3
1.981441660E1,2.463351376E-2,5.792204663E-2,-4.660394508E-3
1.981642655E1,2.782921307E-2,5.472634733E-2,-6.790860556E-3
1.981843722E1,2.782921307E-2,5.153064802E-2,-6.790860556E-3
1.982044863E1,3.102491237E-2,4.513924941E-2,-7.856093347E-3
1.982246087E1,3.315537795E-2,4.194355011E-2,-7.856093347E-3
1.982447379E1,3.422060981E-2,3.661738336E-2,-6.790860556E-3
1.982648717E1,3.741630912E-2,3.448691964E-2,-4.660394508E-3
1.982850118E1,4.061200842E-2,3.022598661E-2,-5.725627299E-3
1.983051566E1,4.380770773E-2,2.916075476E-2,-4.660394508E-3
1.983253056E1,4.593817517E-2,2.383458801E-2,-1.464695437E-3
1.983454571E1,4.806863889E-2,2.170412242E-2,-1.464695437E-3
1.983655998E1,5.339480564E-2,1.957365684E-2,-3.994623839E-4
1.983857274E1,5.446003750E-2,1.637795754E-2,6.657706108E-4
1.984058561E1,5.765573680E-2,1.424749196E-2,-3.994623839E-4
1.984259858E1,6.085143611E-2,9.986559860E-3,1.731003635E-3
1.984461160E1,6.298190355E-2,8.921326138E-3,-3.994623839E-4
1.984662082E1,6.511236727E-2,1.105179265E-2,-3.994623839E-4
1.984863035E1,6.724283099E-2,1.211702544E-2,-1.464695437E-3
1.985064024E1,6.830807030E-2,1.744319126E-2,-1.464695437E-3
1.985265066E1,7.150376588E-2,2.170412242E-2,-3.595161485E-3
1.985466160E1,7.150376588E-2,2.489982173E-2,-3.595161485E-3
1.985667290E1,7.043853402E-2,3.129122034E-2,-5.725627299E-3
1.985868483E1,7.150376588E-2,3.448691964E-2,-6.790860556E-3
1.986069717E1,7.043853402E-2,3.661738336E-2,-6.790860556E-3
1.986271009E1,7.043853402E-2,4.087831825E-2,-7.856093347E-3
1.986472347E1,6.937330216E-2,4.407401755E-2,-6.790860556E-3
1.986673707E1,6.830807030E-2,4.513924941E-2,-6.790860556E-3
1.986875082E1,6.830807030E-2,4.940018058E-2,-4.660394508E-3
1.987076483E1,6.830807030E-2,4.940018058E-2,-5.725627299E-3
1.987277905E1,6.298190355E-2,4.620448127E-2,-3.595161485E-3
1.987479332E1,6.085143611E-2,4.620448127E-2,-2.529928461E-3
1.987680332E1,5.978620425E-2,4.726971686E-2,-3.595161485E-3
1.987881363E1,5.978620425E-2,4.513924941E-2,-3.595161485E-3
1.988082431E1,5.872096866E-2,4.407401755E-2,-1.464695437E-3
1.988283535E1,5.659050494E-2,4.194355011E-2,-2.529928461E-3
1.988484675E1,5.552527308E-2,3.981308267E-2,-2.529928461E-3
1.988685837E1,5.339480564E-2,4.087831825E-2,-3.595161485E-3
1.988887045E1,5.446003750E-2,4.087831825E-2,-4.660394508E-3
1.989088295E1,5.232957378E-2,4.087831825E-2,-5.725627299E-3
1.989289582E1,5.339480564E-2,4.513924941E-2,-6.790860556E-3
1.989490899E1,5.446003750E-2,4.407401755E-2,-7.856093347E-3
1.989692228E1,5.232957378E-2,4.513924941E-2,-6.790860556E-3
1.989893582E1,5.552527308E-2,4.726971686E-2,-9.986559860E-3
1.990094957E1,5.552527308E-2,4.726971686E-2,-1.105179265E-2
1.990296342E1,6.085143611E-2,5.259587988E-2,-1.211702544E-2
1.990497728E1,6.085143611E-2,5.153064802E-2,-1.531272475E-2
1.990698644E1,5.659050494E-2,5.153064802E-2,-1.318225823E-2
1.990899592E1,6.085143611E-2,5.259587988E-2,-1.637795754E-2
1.991100582E1,6.511236727E-2,5.366111174E-2,-1.744319126E-2
1.991301618E1,6.404713541E-2,5.366111174E-2,-1.744319126E-2
1.991502702E1,6.830807030E-2,5.259587988E-2,-1.744319126E-2
1.991703821E1,6.830807030E-2,5.472634733E-2,-1.957365684E-2
1.991904998E1,7.150376588E-2,5.792204663E-2,-1.957365684E-2
1.992106233E1,7.256899774E-2,5.685681105E-2,-2.063889056E-2
1.992307524E1,7.363422960E-2,5.472634733E-2,-1.850842312E-2
1.992508863E1,7.469946891E-2,5.685681105E-2,-1.850842312E-2
1.992710222E1,7.789516449E-2,5.685681105E-2,-1.850842312E-2
1.992911618E1,7.789516449E-2,5.153064802E-2,-1.744319126E-2
1.993113040E1,7.682993263E-2,5.046541616E-2,-1.744319126E-2
1.993314478E1,8.002562821E-2,4.407401755E-2,-1.637795754E-2
1.993515920E1,8.002562821E-2,4.194355011E-2,-1.637795754E-2
1.993716993E1,7.896039635E-2,3.661738336E-2,-1.531272475E-2
1.993918087E1,7.896039635E-2,3.342168778E-2,-1.318225823E-2
1.994119202E1,7.469946891E-2,2.916075476E-2,-1.424749196E-2
1.994320342E1,7.469946891E-2,2.809552103E-2,-1.318225823E-2
1.994521509E1,7.150376588E-2,2.383458801E-2,-1.318225823E-2
1.994722691E1,6.724283099E-2,2.170412242E-2,-1.531272475E-2
1.994923905E1,6.830807030E-2,2.063889056E-2,-1.318225823E-2
1.995125149E1,6.298190355E-2,1.850842312E-2,-1.531272475E-2
1.995326425E1,5.872096866E-2,1.957365684E-2,-1.637795754E-2
1.995527728E1,5.552527308E-2,2.063889056E-2,-1.637795754E-2
1.995729035E1,5.339480564E-2,1.850842312E-2,-1.850842312E-2
1.995930358E1,5.019910634E-2,1.957365684E-2,-1.957365684E-2
1.996131691E1,4.593817517E-2,1.850842312E-2,-2.170412242E-2
1.996333035E1,4.380770773E-2,1.850842312E-2,-2.383458801E-2
